LATITUDE,LONGITUDE,DATE,TIME,cluster,MESSAGE
40.7561,-73.987,11/3/12,7:43:07,cluster2,hyperbole donat hurricane Sandi
37.6513,-91.8612,11/4/12,4:38:25,cluster1,flight india push back help hurricane relief effort
39.6967,-104.81,10/30/12,23:12:02,cluster1,FMCS suspend  regal vehicle help hurricane relief effort
40.7561,-73.987,10/30/12,21:56:13,cluster1,follow NYC service learn help hurricane recovery effort NYC borough
40.7561,-73.987,11/2/12,18:22:26,cluster1,follow update help hurricane
40.7498,-73.7976,11/1/12,15:49:09,cluster1,ford motor company proved hurricane relief effort via
40.7561,-73.987,11/2/12,1:51:22,cluster1,tip remain safe hurricane visit
22.53596,-46.63928,10/27/12,20:30:07,cluster1,late hurricane visit
39.9516,-75.1638,11/3/12,16:24:04,cluster2,friend denounce benefit victim hurricane
22.53596,-46.63928,11/5/12,16:39:05,cluster1,fox video crewman blame union inter hurricane Sandi relief
22.53596,-46.63928,10/28/12,17:38:35,cluster1,frankenstorm NYC union not even wind reenact arab spring whole food
22.53596,-46.63928,10/27/12,19:13:19,cluster1,frankenstorm doctor  est
22.53596,-46.63928,11/5/12,14:20:29,cluster2,know Woodson donat hurricane Sandi relief
22.53596,-46.63928,10/29/12,13:01:01,cluster3,free hurricane app american red cross ippon android
40.7561,-73.987,11/2/12,20:16:52,cluster1, NYC  prove worth hurricane relief effort
22.53596,-46.63928,11/5/12,11:20:59,cluster1,crochet crafter help victim hurricane Sandi
51.8338,4.1384,11/2/12,14:31:19,cluster1,NASCAR unit aid hurricane Sandi NASCAR unit look 
40.7561,-73.987,11/2/12,20:26:11,cluster1, state  novem house hurricane
22.53596,-46.63928,11/5/12,17:47:50,cluster1,mcdonald lend hand hurricane Sandi victim
40.474,-88.9843,11/2/12,17:47:38,cluster1,ameen illinois worker help hurricane Sandi relief effort
22.53596,-46.63928,11/2/12,18:15:59,cluster1,disney donat million dollar hurricane Sandi
22.53596,-46.63928,11/5/12,23:40:18,cluster2,fuck simon towel nigua donat hurricane Sandi victim other donat million dollar
37.2315,-80.4288,10/31/12,20:59:40,cluster2,fun mitt romney accept donat hurricane relief pretend like really stuff
39.4796,-97.6982,11/5/12,21:31:17,cluster1,gari dean ween join hurricane Sandi relief effort
40.7561,-73.987,11/6/12,2:44:20,cluster2,gave donat bag clean Babi product hurricane Sandi relief crew long every little bit
38.7072,-9.13552,11/2/12,3:15:19,cluster1,jersey shore cast tri best help hurricane relief effort
22.53596,-46.63928,11/3/12,19:09:04,cluster2,gender gender mill commit aid relief effort follow hurricane Sandi
32.7811,-96.7971,11/1/12,15:10:56,cluster1,get hurricane relief late edit salat army
40.4406,-79.9959,11/6/12,1:33:01,cluster1,get busy  hurricane relief
40.0676,-74.1123,11/4/12,21:58:08,cluster1,come eli get together hurricane Sandi victim look cometh make feel little good
40.2876,-74.1724,11/2/12,23:18:08,cluster1,giant donat million hurricane Sandi wood wooppp
22.53596,-46.63928,10/29/12,23:22:15,cluster2,girl ask donat blood freak hurricane
39.0992,-84.5175,10/30/12,15:39:26,cluster3,red cross stop jerk extend million dollar
22.53596,-46.63928,11/1/12,20:52:16,cluster1,care hurricane Sandi report steve report steve 
38.2561,-85.7515,11/5/12,22:02:47,cluster2, donat family hurricane Sandi people
40.7561,-73.987,11/5/12,16:42:46,cluster1,Goldman such announce million hurricane relief fund
22.53596,-46.63928,11/6/12,1:12:58,cluster3,gon  donat dollar red cross help survivor hurricane Sandi love help ever
41.8795,-87.6243,10/30/12,17:26:45,cluster1,good would like send thought well wish affect hurricane
6.44116,3.41798,10/30/12,4:45:40,cluster1,goodmorn pray victim hurricane guid protect   
13.1939,-59.5432,10/30/12,14:20:14,cluster1,good morn submarine would like extend prayer affect hurricane
37.7165,-89.2147,11/1/12,16:36:06,cluster1,good give million hurricane relief effort dope  preside Obama miss
22.53596,-46.63928,10/28/12,17:47:30,cluster1,consed hurricane Sandi gentle breeze compar  happen trick dick liar
37.8393,-84.27,11/3/12,2:42:02,cluster2,got  enjoy next since leave tomorrow help hurricane relief
40.7165,-74.0014,11/3/12,0:59:54,cluster2,got  respect  wade dayan wade give hurricane relief
22.53596,-46.63928,10/28/12,15:33:07,cluster1,hurricane quot sheriff bart doctor pinot sure whether laugh
43.6776,-79.3538,11/2/12,18:04:20,cluster1,stuff Penfield hurricane Sandi relief support
34.1554,-118.336,11/3/12,0:04:44,cluster2,great open hurricane Sandi relief program Christin aguilera Amap voice
37.0902,-95.7129,11/5/12,2:06:35,cluster1,new england look help hurricane Sandi new said sarah own
22.53596,-46.63928,11/2/12,21:20:56,cluster1,help hurricane Sandi
41.8795,-87.6243,11/3/12,16:50:36,cluster2,guess dayan wade victim hurricane
22.53596,-46.63928,10/30/12,5:00:58,cluster1,guy hurricane Sandi text
22.53596,-46.63928,11/6/12,16:02:30,cluster1,happy elect look poll site chang post hurricane text nycvot find new
55.3781,-3.43597,11/2/12,11:43:55,cluster1,happy large asset user aircom optima user team free nation roam help hurricane
22.53596,-46.63928,10/31/12,14:28:47,cluster1,join  today prayer victim hurricane
22.53596,-46.63928,11/3/12,20:11:48,cluster2,donald trump donat Anyah hurricane Sandi relief
22.53596,-46.63928,11/2/12,1:40:36,cluster1,heard cousin got redeploy platoon help victim hurricane proud
40.7561,-73.987,11/2/12,15:56:31,cluster1,get rais money hurricane Sandi
22.53596,-46.63928,10/29/12,11:12:14,cluster1,hello fellow Allentown brace hurricane city would like remind everyone
22.53596,-46.63928,11/1/12,16:10:27,cluster2,help victim get hot meal donat tax BBQ pitmast dikast relief 
40.7561,-73.987,11/3/12,3:19:54,cluster2,watch hurricane come together donat text recross every penni help  help
37.7308,-88.9419,11/1/12,14:08:00,cluster3,help toyota support american red toyota donat million support hurricane Sandi relief
29.76,-95.3625,10/30/12,18:13:24,cluster1,inform help victim hurricane Sandi
22.53596,-46.63928,10/28/12,2:42:11,cluster3,red cross hurricane safety checklist
40.7144,-74.006,11/5/12,14:37:02,cluster1,great read deseret news help hurricane Sandi relief
22.53596,-46.63928,11/4/12,23:44:42,cluster2,anyon want donat cloth hurricane relief send box shop
40.7986,-74.1167,11/2/12,13:51:06,cluster1,info NBC telethon hurricane Sandi relief friday Springsteen bon Jovi
40.5576,-74.2846,11/2/12,19:17:44,cluster1,Hess corpora announce today donat million relief effort new york new jersey follow hurricane
22.53596,-46.63928,11/2/12,18:26:01,cluster1,Hess corpora donat million hurricane relief new york new jersey
22.53596,-46.63928,11/7/12,21:57:44,cluster2,still dolphin owner stephen ross donat support hurricane Sandi recovery
40.6752,-73.971,11/1/12,14:06:56,cluster1,hey celeb   step help hurricane victim  help intern area
22.53596,-46.63928,10/30/12,16:13:37,cluster3,hey not give red cross help hurricane instead giant got big fish fri
22.53596,-46.63928,11/4/12,0:17:17,cluster1,hill country weaver join hurricane Sandi relief effort
40.622,-75.3602,11/5/12,21:15:50,cluster1,history hotel bethlehem would like toast affect hurricane Sandi wish quick
40.7561,-73.987,11/4/12,6:22:07,cluster1,new york city marathon runner help hurricane Sandi victim Staten island true sportsmanship
39.2616,-76.6346,10/30/12,15:47:38,cluster1,homeown pleas visit special precant follow
-74.096,40.715,11/1/12,19:46:53,cluster3,honda pledge red cross hurricane Sandi relief
22.53596,-46.63928,10/29/12,12:28:41,cluster3,hope everyone stay safe click download red cross hurricane
51.5002,-0.126236,11/4/12,16:04:40,cluster1,house damage hurricane Sandi
40.8233,-73.9419,10/31/12,18:53:03,cluster2,world   donat help tristan area recon hurricane Sandi
51.0895,-1.21684,11/2/12,10:10:12,cluster1,appl made EASI help hurricane Sandi
39.9348,-75.0307,10/31/12,6:23:01,cluster1,would not great star stud dikast relief benefit victim jersey shore Sandi hurricane
40.7561,-73.987,11/1/12,15:12:45,cluster1,bank contribute hurricane relief
41.1239,-100.765,11/2/12,1:14:30,cluster1,get help consume donat hurricane Sandi rev area  buy
22.53596,-46.63928,10/29/12,23:47:40,cluster1,ninety hurricane compar
22.53596,-46.63928,11/4/12,23:31:21,cluster3,much donat hurricane Sandi relief red cross
22.53596,-46.63928,11/3/12,18:51:44,cluster2,help hurricane Sandi  Phillie
41.8795,-87.6243,11/1/12,13:05:24,cluster1,help hurricane
35.222,-101.831,10/30/12,23:47:02,cluster1,help hurricane way panhandle resid help affect dikast
38.6275,-90.1984,10/31/12,13:46:14,cluster1,help hurricane Sandi feel helpless rest country come help her
41.8795,-87.6243,11/2/12,16:58:25,cluster1,talk hurricane help clean
22.53596,-46.63928,11/2/12,20:45:02,cluster1,volant hurricane relief penguin random top story week alleycat
40.7561,-73.987,11/5/12,22:28:49,cluster1,help hurricane Sandi relief via
27.9814,-82.4511,11/1/12,15:27:10,cluster1,thursday late hurricane Sandi cruise help victim stor
22.53596,-46.63928,11/5/12,13:33:38,cluster1,team rubicon hurricane Sandi relief
22.53596,-46.63928,11/2/12,16:28:35,cluster1,hurricane recovery image check
22.53596,-46.63928,11/6/12,1:57:08,cluster1,anonym OPer novem hurricane Sandi relief
22.53596,-46.63928,11/2/12,1:40:36,cluster1,Obama comfort woman new jersey whose marina damage hurricane
22.53596,-46.63928,11/7/12,23:24:41,cluster2,ross donat hurricane Sandi relief effort
41.4997,-81.6937,10/31/12,0:24:38,cluster3,emerge worker Sandi hero coast guard rescuer red cross volant
22.53596,-46.63928,10/29/12,1:01:06,cluster1,hurricane
33.582,-111.9,10/30/12,22:33:21,cluster1,percent property value
43.67,-92.9748,11/4/12,16:21:37,cluster1,hurricane help company step big time help affect
22.53596,-46.63928,11/1/12,16:49:16,cluster2,hurricane people donat far
22.53596,-46.63928,11/2/12,3:08:49,cluster1,hurricane relief effort nov NBC
59.3289,18.0649,10/31/12,22:38:21,cluster1,hurricane relief social media help hurt via
22.53596,-46.63928,10/31/12,3:25:23,cluster1,hurricane Sandi arrive
39.0458,-76.6413,11/3/12,19:46:12,cluster3,hurricane Sandi caus cancel hunder red cross blood result shortage blood
39.6775,-75.7536,11/5/12,0:15:46,cluster1,mari bruce play hurricane Sandi relief
42.2774,-83.7333,10/31/12,17:57:36,cluster1,hurricane Sandi for cancel blood drive want give blood sunday big house
25.2711,55.3075,10/31/12,17:40:50,cluster1,ford motor company proved hurricane Sandi relief effort 
22.53596,-46.63928,10/28/12,15:21:08,cluster1,hurricane Sandi  away would like least decent birthday tomorrow
36.7696,-76.2237,11/5/12,4:50:57,cluster1,hurricane record low pressure  back find compar power storm
22.53596,-46.63928,10/27/12,17:33:35,cluster1,hurricane Sandi downgrade expect less hurricane state
22.53596,-46.63928,10/28/12,21:13:58,cluster1,hurricane Sandi hatters island mirly beach
36.7783,-119.418,10/31/12,2:10:45,cluster1,hurricane help recovery effort daily beast
-0.789275,113.921,11/4/12,17:12:07,cluster1,hurricane  marathon boss blame media race cancel runner take use help victim
22.53596,-46.63928,11/5/12,18:12:03,cluster1,hurricane office race help victim new storm approach
56.1304,-106.347,11/5/12,18:02:46,cluster1,hurricane office race help victim new storm set bring
25.2711,55.3075,10/31/12,9:04:48,cluster1,preside Obama new jersey gambit center hurricane Sandi relief daily dail
32.3547,-89.3985,11/3/12,18:28:48,cluster2,hurricane Sandi relief  oakland park fort bluesbobbi Weinberg
35.9825,-83.9302,11/2/12,21:28:00,cluster1,hurricane Sandi relief benefit concert tonight help rais money
37.6513,-91.8612,11/2/12,23:37:01,cluster1,hurricane Sandi relief check page not already proud say team social
40.7561,-73.987,11/5/12,14:24:50,cluster1,hurricane Sandi relief effort via
38.8921,-77.0241,11/4/12,14:33:33,cluster1,hurricane Sandi relief effort conduct NYC food truck associe help jetblu
38.8921,-77.0241,11/5/12,19:36:23,cluster1,hurricane Sandi relief effort
51.0551,-114.062,11/4/12,18:08:17,cluster1,hurricane Sandi relief effort via
42.3589,-71.0578,11/7/12,21:04:05,cluster1,hurricane Sandi relief far rockaway
40.7975,-74.478,11/6/12,15:59:54,cluster1,hurricane Sandi relief fund conj support relief effort throughout  talant city rescue
22.53596,-46.63928,11/6/12,15:44:57,cluster1,hurricane Sandi relief
22.53596,-46.63928,10/30/12,21:34:26,cluster1,hurricane relief info link gather assist keep late
42.6517,-73.7551,11/4/12,0:12:04,cluster1,hurricane Sandi relief inform
39.9593,-74.1903,11/1/12,17:04:51,cluster1,hurricane Sandi relief jersey shore
40.6752,-73.971,11/6/12,10:32:47,cluster1,hurricane Sandi relief  matter thought occupy occupy Sandi
40.7445,-74.0276,11/3/12,1:34:29,cluster2,hurricane Sandi relief premadepaleo
40.7561,-73.987,11/5/12,13:56:46,cluster1,relief supply amazon registry pleas share
54.526,15.2551,11/3/12,13:29:42,cluster3,hurricane Sandi relief support red cross Denis via Sandi
43.8041,-120.554,11/3/12,12:52:07,cluster2,hurricane Sandi jabul organ local  north shore long
37.8869,-122.298,10/31/12,19:42:10,cluster1,hurricane Sandi relief weekend
22.53596,-46.63928,10/27/12,20:03:35,cluster1,hurricane Sandi shelter list
22.53596,-46.63928,10/29/12,23:14:10,cluster1,hurricane Sandi arrive chicago late mph wind wave
22.53596,-46.63928,10/31/12,17:52:29,cluster1,hurricane Sandi update school close ferri resume normal operation
22.53596,-46.63928,10/30/12,1:05:10,cluster1,update affect area check count advisory safe
22.53596,-46.63928,11/2/12,22:29:00,cluster1,hurricane eat Sandi relief across dinner new york city
22.53596,-46.63928,10/28/12,13:29:45,cluster1,hurricane death toll rise caribbean hurricane death toll rise caribbean
22.53596,-46.63928,10/28/12,5:56:17,cluster1,not turn
40.7561,-73.987,11/2/12,19:22:46,cluster1,hurricane volant know  not harm hurricane Sandi want help
22.53596,-46.63928,11/3/12,16:03:30,cluster2,send worker long island help hurricane Sandi relief
40.0583,-74.4057,11/2/12,20:10:51,cluster1,hydro quebec truck drive south help hurricane victim merci great neighbor
22.53596,-46.63928,11/7/12,23:10:37,cluster1,hurricane Sandi relief loca luna  amsterdam  
22.53596,-46.63928,11/2/12,3:36:11,cluster1,found Anyah help victim
37.6513,-91.8612,11/1/12,21:44:21,cluster3, not believe donald trump dangle million american red cross hurricane Sandi moral reprehend
25.0343,-77.3963,11/3/12,22:15:36,cluster2,donat dollar hurricane Sandi relief
22.53596,-46.63928,11/4/12,16:46:43,cluster2,donat hurricane Sandi relief fund text recross org
22.53596,-46.63928,11/1/12,20:47:47,cluster2,donat dollar help victim hurricane Sandi
22.53596,-46.63928,11/1/12,11:29:25,cluster1,favorite video preside Obama tour area damage hurricane Sandi
40.7561,-73.987,11/2/12,21:36:12,cluster1,feel happy see help victim hurricane great job pacha love
22.53596,-46.63928,11/3/12,17:13:47,cluster2,feel like every celebe donat least hurricane Sandi
32.7188,-117.164,11/1/12,15:30:25,cluster1,feel like may east coast band could offer kind merch deal help fund hurricane Sandi
22.53596,-46.63928,11/2/12,22:40:06,cluster1,every NYC marathon runner donat much money would donat victim hurricane Sandi NYC
22.53596,-46.63928,11/5/12,21:23:54,cluster1,hurricane Sandi caus confuse vote text poll local poll open
40.4173,-82.9071,11/3/12,17:21:26,cluster2,see one rich fuck tell  middle class poor people donat hurricane Sandi  gon  flip shit
39.0458,-76.6413,11/3/12,18:00:54,cluster2,christian not done one thing help people devast hurricane shame 
39.0458,-76.6413,11/5/12,23:10:49,cluster1,look way victim check
40.7561,-73.987,11/5/12,23:36:50,cluster2,donat help relief effort hurricane Sandi pleas make sure donat  good
22.53596,-46.63928,10/28/12,21:54:06,cluster1,guy get  twerp hurricane hula skirt Obama mask  spread word lord come
